index,ID,fraud_flag
27594,84738,0
27595,30841,0
27596,6331,0
27597,28641,0
27598,40409,0
27599,73409,0
27600,48770,0
27601,15332,0
27602,98888,0
27603,15951,0
27604,4772,0
27605,15065,0
27606,507,0
27607,85757,0
27608,21536,0
27609,97770,0
27610,37044,0
27611,7690,0
27612,51444,0
27613,69539,0
27614,35479,0
27615,105122,0
27616,61283,0
27617,16623,0
27618,43319,0
27619,86417,0
27620,24578,0
27621,19926,1
27622,43000,0
27623,38998,0
27624,9384,0
27625,23055,0
27626,6662,0
27627,7023,0
27628,89489,0
27629,9638,0
27630,49614,0
27631,92051,0
27632,87447,0
27633,74175,0
27634,67069,0
27635,58995,0
27636,11690,0
27637,52944,0
27638,53497,0
27639,60125,0
27640,6629,0
27641,37193,0
27642,82976,0
27643,95230,0
27644,18128,0
27645,65793,0
27646,41874,0
27647,72742,0
27648,53231,0
27649,50117,0
27650,58197,0
27651,57441,0
27652,73440,0
27653,47469,0
27654,36453,0
27655,13844,0
27656,99467,0
27657,22022,0
27658,7395,0
27659,64825,0
27660,110509,0
27661,32137,0
27662,9606,0
27663,11313,0
27664,67204,0
27665,31781,0
27666,76595,0
27667,95264,0
27668,96239,0
27669,79832,0
27670,90967,0
27671,103453,0
27672,90533,0
27673,28019,0
27674,66677,0
27675,53311,0
27676,98795,1
27677,61435,0
27678,115017,0
27679,11366,0
27680,3181,0
27681,92795,0
27682,62027,0
27683,103253,0
27684,99210,0
27685,15021,0
27686,4385,0
27687,70310,0
27688,110535,0
27689,30435,0
27690,4718,0
27691,38089,0
27692,96045,0
27693,28756,0
27694,63583,0
27695,92690,0
27696,64779,0
27697,87156,0
27698,89580,0
27699,87023,0
27700,97873,0
27701,36329,0
27702,28534,0
27703,103408,0
27704,85625,0
27705,115029,0
27706,95627,0
27707,94260,1
27708,35701,0
27709,27447,0
27710,9957,0
27711,49013,0
27712,81062,0
27713,75090,0
27714,64906,0
27715,101859,0
27716,94124,0
27717,72074,0
27718,99984,0
27719,6878,0
27720,68615,0
27721,109217,0
27722,32467,0
27723,36231,0
27724,66874,0
27725,58104,0
27726,58182,0
27727,16249,0
27728,105327,0
27729,60053,0
27730,15787,0
27731,24371,0
27732,60075,0
27733,39285,0
27734,99577,0
27735,63423,0
27736,102063,0
27737,4030,0
27738,77117,0
27739,77576,0
27740,84498,0
27741,66917,0
27742,15341,0
27743,50221,0
27744,79084,0
27745,49877,0
27746,106772,0
27747,112339,0
27748,16981,0
27749,111015,0
27750,111512,0
27751,67806,0
27752,56906,0
27753,74086,0
27754,16954,0
27755,16171,0
27756,107295,0
27757,29437,0
27758,9796,0
27759,49254,0
27760,57867,0
27761,86123,0
27762,23036,0
27763,92908,0
27764,29699,0
27765,39461,0
27766,53825,0
27767,67984,0
27768,70852,0
27769,111792,0
27770,18445,0
27771,61914,0
27772,48071,0
27773,36880,0
27774,45155,0
27775,91788,0
27776,53047,0
27777,39050,0
27778,24243,0
27779,69833,0
27780,46860,0
27781,76798,0
27782,88847,0
27783,10482,0
27784,103233,0
27785,66327,0
27786,5266,0
27787,86322,0
27788,86723,0
27789,38123,0
27790,55739,0
27791,97623,0
27792,2994,0
27793,30234,0
27794,75141,0
27795,114058,0
27796,60628,0
27797,55003,0
27798,106478,0
27799,15035,0
27800,63234,0
27801,56168,0
27802,73958,0
27803,32404,0
27804,41311,0
27805,39821,0
27806,102075,0
27807,107089,0
27808,20182,0
27809,49965,0
27810,48244,0
27811,81690,0
27812,44975,0
27813,85665,0
27814,20208,0
27815,23105,0
27816,66291,0
27817,104616,0
27818,69342,0
27819,97384,0
27820,24,0
27821,21662,0
27822,18769,0
27823,76941,0
27824,97712,0
27825,806,0
27826,115855,0
27827,33555,0
27828,9395,0
27829,9944,1
27830,34124,0
27831,88145,0
27832,58896,0
27833,80758,0
27834,35319,0
27835,93885,0
27836,103117,0
27837,56783,1
27838,85171,0
27839,49871,0
27840,63403,0
27841,22756,0
27842,25556,0
27843,28772,0
27844,6771,0
27845,64699,0
27846,85516,0
27847,32122,0
27848,88940,0
27849,94119,0
27850,45410,0
27851,94640,0
27852,50163,0
27853,75327,0
27854,69073,0
27855,71691,0
27856,104373,0
27857,11797,0
27858,7923,0
27859,104147,0
27860,108974,0
27861,16578,0
27862,104841,0
27863,12335,0
27864,25935,0
27865,17424,0
27866,34174,0
27867,39687,0
27868,60481,0
27869,95082,0
27870,84167,0
27871,68580,0
27872,53268,0
27873,96252,0
27874,56738,0
27875,43681,0
27876,24937,0
27877,40466,0
27878,31358,0
27879,60798,0
27880,115834,0
27881,101922,0
27882,76982,0
27883,13223,1
27884,115804,0
27885,31162,0
27886,112754,0
27887,66596,0
27888,104525,0
27889,90277,0
27890,15333,0
27891,6285,0
27892,44292,0
27893,22868,0
27894,8467,0
27895,34919,0
27896,53403,1
27897,66659,0
27898,113098,0
27899,45013,0
27900,108183,0
27901,78843,0
27902,70205,0
27903,34855,0
27904,95991,0
27905,88357,0
27906,18273,0
27907,36070,0
27908,4506,0
27909,55423,0
27910,89973,0
27911,92814,0
27912,92824,0
27913,87736,0
27914,89604,0
27915,9355,0
27916,69214,0
27917,56115,0
27918,88323,0
27919,115087,0
27920,58617,0
27921,70953,0
27922,43814,0
27923,12488,0
27924,17503,0
27925,103879,0
27926,44185,0
27927,45201,0
27928,78954,0
27929,31994,0
27930,2732,0
27931,9674,0
27932,64003,0
27933,79343,0
27934,21847,0
27935,109660,0
27936,36388,0
27937,54555,0
27938,5881,0
27939,9025,0
27940,112392,1
27941,36458,0
27942,110857,0
27943,22670,0
27944,42000,0
27945,73827,0
27946,97489,0
27947,94481,0
27948,72497,0
27949,3269,0
27950,104228,0
27951,109784,0
27952,57242,0
27953,16544,0
27954,2809,0
27955,66721,0
27956,21598,0
27957,25284,0
27958,34776,0
27959,45490,0
27960,114661,0
27961,109851,0
27962,28491,0
27963,110831,0
27964,54171,0
27965,68039,0
27966,24700,0
27967,37348,0
27968,47292,0
27969,85182,0
27970,26413,0
27971,53049,0
27972,50893,0
27973,4252,0
27974,44312,0
27975,58545,0
27976,25085,0
27977,1900,0
27978,20283,0
27979,59810,0
27980,63320,0
27981,4190,0
27982,472,0
27983,107336,0
27984,115629,0
27985,66570,0
27986,48308,0
27987,50730,0
27988,92190,0
27989,36208,0
27990,96175,0
27991,66154,0
27992,73196,0
27993,81315,0
27994,115792,0
27995,54635,0
27996,81738,0
27997,96417,0
27998,81561,0
27999,85082,0
28000,52200,0
28001,72152,0
28002,6270,0
28003,3821,0
28004,66367,0
28005,112286,0
28006,5173,0
28007,83459,0
28008,35591,0
28009,14510,0
28010,107967,0
28011,28547,0
28012,13859,0
28013,26054,0
28014,98843,0
28015,107378,0
28016,57500,0
28017,112416,0
28018,11112,0
28019,69628,1
28020,114332,0
28021,46942,0
28022,112046,0
28023,82185,0
28024,55370,0
28025,60660,0
28026,20846,0
28027,11617,0
28028,40020,0
28029,70122,0
28030,9476,0
28031,41965,0
28032,38098,0
28033,74321,0
28034,40645,0
28035,114779,0
28036,40972,0
28037,85434,0
28038,48747,0
28039,1653,0
28040,77270,0
28041,48127,0
28042,51163,0
28043,104275,0
28044,67373,0
28045,76767,0
28046,82149,0
28047,68665,0
28048,101912,0
28049,19373,0
28050,56469,0
28051,79637,0
28052,105340,0
28053,47824,0
28054,55754,0
28055,54583,1
28056,64169,0
28057,87378,0
28058,18321,0
28059,114114,0
28060,77844,0
28061,76037,0
28062,4806,0
28063,41214,0
28064,81185,0
28065,99803,0
28066,31801,0
28067,48246,0
28068,5486,0
28069,26421,0
28070,80569,0
28071,11218,0
28072,62503,0
28073,81443,0
28074,52145,0
28075,61513,0
28076,35086,0
28077,90540,0
28078,62107,0
28079,60697,0
28080,83964,0
28081,6980,0
28082,27766,0
28083,82659,0
28084,107352,0
28085,26953,0
28086,48481,0
28087,30490,0
28088,89259,0
28089,10280,0
28090,86365,0
28091,48412,0
28092,109520,0
28093,115266,0
28094,53851,0
28095,35258,0
28096,61975,0
28097,78929,0
28098,62088,0
28099,82511,0
28100,105422,0
28101,55138,0
28102,47810,0
28103,99341,0
28104,115692,0
28105,85300,0
28106,19386,0
28107,69745,0
28108,107619,0
28109,27283,0
28110,37198,0
28111,21783,0
28112,34586,0
28113,834,0
28114,44416,0
28115,72615,0
28116,58155,0
28117,56675,0
28118,39572,0
28119,70304,0
28120,114653,0
28121,9001,0
28122,47078,0
28123,36291,0
28124,90655,0
28125,93608,0
28126,110600,0
28127,82798,0
28128,4058,0
28129,111619,0
28130,71253,0
28131,113867,0
28132,58732,0
28133,33817,0
28134,11615,0
28135,6370,0
28136,17726,0
28137,55344,0
28138,32383,0
28139,100465,0
28140,77123,0
28141,75209,0
28142,40731,0
28143,1601,0
28144,4662,0
28145,87278,0
28146,65170,0
28147,83243,0
28148,115406,0
28149,31677,0
28150,22347,0
28151,48203,0
28152,114245,0
28153,40393,0
28154,97386,0
28155,7860,0
28156,3015,0
28157,63916,0
28158,91976,0
28159,21499,0
28160,48273,0
28161,77358,0
28162,90756,0
28163,87826,0
28164,39995,0
28165,30652,0
28166,70790,0
28167,96874,0
28168,59017,0
28169,84688,0
28170,49692,0
28171,16467,0
28172,23819,0
28173,47006,0
28174,8643,0
28175,94757,0
28176,109557,0
28177,101543,0
28178,19295,0
28179,36392,0
28180,41087,1
28181,79114,0
28182,35321,0
28183,76315,0
28184,50865,0
28185,45251,0
28186,26327,0
28187,36143,1
28188,12835,0
28189,75243,0
28190,97092,0
28191,105634,0
28192,101124,0
28193,18798,0
28194,26329,0
28195,913,0
28196,90926,0
28197,20932,0
28198,99755,0
28199,59335,0
28200,81511,0
28201,87672,0
28202,5708,0
28203,71642,0
28204,97311,0
28205,101584,0
28206,59416,0
28207,12444,0
28208,13638,0
28209,87406,0
28210,67259,0
28211,26319,0
28212,32842,0
28213,64150,0
28214,21767,0
28215,99263,0
28216,62582,0
28217,88184,0
28218,2166,0
28219,2229,0
28220,81127,0
28221,105391,0
28222,4748,0
28223,7906,0
28224,113735,0
28225,94158,0
28226,104551,0
28227,6740,0
28228,108497,0
28229,41561,0
28230,61943,0
28231,36416,0
28232,4736,0
28233,32373,0
28234,107023,0
28235,30974,0
28236,27767,0
28237,94615,0
28238,23731,0
28239,7445,0
28240,77791,0
28241,53463,0
28242,4261,0
28243,2480,0
28244,96240,0
28245,98546,0
28246,53584,0
28247,24580,0
28248,1338,0
28249,14574,0
28250,21619,0
28251,61547,0
28252,90446,0
28253,27749,0
28254,14722,0
28255,113769,0
28256,114156,0
28257,74351,0
28258,12988,0
28259,97967,0
28260,81450,0
28261,34638,0
28262,25585,0
28263,9797,0
28264,709,0
28265,39716,0
28266,73203,0
28267,51470,0
28268,32627,0
28269,83038,0
28270,20277,0
28271,81159,0
28272,25962,0
28273,111654,0
28274,98314,0
28275,24515,0
28276,68265,0
28277,88622,0
28278,53550,0
28279,105502,0
28280,108894,0
28281,29923,0
28282,18285,0
28283,41090,0
28284,81073,0
28285,46330,0
28286,81441,0
28287,64567,0
28288,58346,0
28289,80924,0
28290,100158,0
28291,34632,0
28292,29637,0
28293,60736,0
28294,79899,0
28295,72767,0
28296,96856,0
28297,15161,0
28298,115036,0
28299,86454,0
28300,89673,0
28301,71405,0
28302,33691,0
28303,94726,0
28304,35872,0
28305,8622,0
28306,59213,0
28307,90680,1
28308,23223,0
28309,6714,0
28310,31286,0
28311,93969,0
28312,44566,0
28313,73335,0
28314,91656,0
28315,104012,0
28316,82708,0
28317,56355,0
28318,1990,0
28319,41832,0
28320,49181,0
28321,65777,0
28322,199,0
28323,63701,0
28324,27897,0
28325,44303,0
28326,70680,0
28327,55839,0
28328,85795,0
28329,5033,0
28330,39626,0
28331,54074,0
28332,97018,0
28333,86425,0
28334,79186,0
28335,61271,0
28336,112562,0
28337,29172,0
28338,1858,0
28339,71760,0
28340,4352,0
28341,113759,0
28342,102135,0
28343,84501,0
28344,3335,0
28345,81971,0
28346,37756,0
28347,108977,0
28348,85308,0
28349,38546,0
28350,100742,0
28351,114144,0
28352,104033,0
28353,59545,0
28354,14405,0
28355,12156,0
28356,21791,0
28357,84703,0
28358,96414,0
28359,11275,0
28360,5566,0
28361,17470,0
28362,111815,0
28363,5849,0
28364,79612,0
28365,107907,0
28366,6722,0
28367,61672,0
28368,55814,0
28369,87697,0
28370,49515,0
28371,92733,0
28372,19374,0
28373,11509,0
28374,87604,0
28375,62367,0
28376,110498,0
28377,73913,0
28378,108338,0
28379,46539,0
28380,86972,0
28381,68013,0
28382,387,0
28383,50324,0
28384,94933,0
28385,35981,0
28386,75814,0
28387,91233,0
28388,49585,0
28389,98612,0
28390,19541,0
28391,39747,0
28392,52327,0
28393,66411,0
28394,19632,0
28395,51509,0
28396,61783,0
28397,2380,0
28398,90624,0
28399,21356,0
28400,71838,0
28401,45390,0
28402,56441,0
28403,67338,0
28404,99191,0
28405,39108,0
28406,62183,0
28407,30296,0
28408,107223,0
28409,78842,0
28410,105168,0
28411,43635,0
28412,111947,0
28413,72109,0
28414,17137,0
28415,27554,0
28416,38576,0
28417,10220,0
28418,18958,0
28419,33717,0
28420,53053,0
28421,630,0
28422,16531,0
28423,11552,0
28424,4442,0
28425,111408,0
28426,45065,0
28427,42768,0
28428,30020,0
28429,115724,0
28430,90309,0
28431,41810,0
28432,86286,0
28433,38177,0
28434,27680,0
28435,47804,0
28436,21020,0
28437,4158,0
28438,48137,0
28439,44262,0
28440,37879,0
28441,49434,0
28442,84522,0
28443,77763,0
28444,55521,0
28445,86037,0
28446,10146,0
28447,114816,0
28448,50395,0
28449,3937,0
28450,114312,0
28451,29331,0
28452,111979,0
28453,72941,0
28454,8907,0
28455,42683,0
28456,105928,0
28457,86086,0
28458,108213,0
28459,72019,0
28460,85774,0
28461,103773,0
28462,54640,0
28463,27918,0
28464,51523,0
28465,83614,0
28466,68850,0
28467,92599,0
28468,114227,0
28469,81249,0
28470,2976,0
28471,100953,0
28472,114546,0
28473,98328,0
28474,11202,0
28475,35670,0
28476,74799,0
28477,53354,0
28478,1580,0
28479,90092,0
28480,101270,0
28481,4500,0
28482,16235,0
28483,110534,0
28484,25237,0
28485,58232,0
28486,106668,0
28487,95073,0
28488,70185,0
28489,4161,0
28490,48632,0
28491,58110,0
28492,21640,0
28493,70820,0
28494,66707,0
28495,7743,0
28496,23982,0
28497,113109,0
28498,100633,0
28499,77594,0
28500,69661,0
28501,50072,0
28502,57823,0
28503,87078,0
28504,8792,0
28505,98056,0
28506,20426,0
28507,69789,0
28508,97103,1
28509,66558,0
28510,82419,0
28511,114023,1
28512,64474,0
28513,41007,0
28514,68515,0
28515,28972,0
28516,4764,0
28517,4325,0
28518,15715,0
28519,14293,0
28520,5114,0
28521,36360,0
28522,8248,0
28523,114786,0
28524,115210,0
28525,11910,0
28526,46603,0
28527,21615,0
28528,31541,0
28529,58307,0
28530,8439,0
28531,53861,0
28532,27372,0
28533,78384,0
28534,77477,0
28535,38487,0
28536,89649,0
28537,82754,0
28538,38727,0
28539,66602,0
28540,35288,0
28541,104894,0
28542,16581,0
28543,14702,0
28544,20285,0
28545,79597,0
28546,22017,0
28547,14858,0
28548,31166,0
28549,26359,0
28550,99408,0
28551,3941,0
28552,39560,0
28553,47734,0
28554,13793,0
28555,52107,0
28556,102901,0
28557,53205,0
28558,27718,0
28559,104317,0
28560,69296,0
28561,27723,0
28562,79516,0
28563,81869,0
28564,31142,0
28565,35732,0
28566,89832,0
28567,54735,0
28568,66266,0
28569,103107,0
28570,27448,0
28571,77565,0
28572,46790,0
28573,47272,0
28574,88104,0
28575,43284,0
28576,50116,0
28577,41420,0
28578,28899,0
28579,87014,0
28580,99020,0
28581,26266,0
28582,59603,0
28583,14248,0
28584,81059,0
28585,24894,0
28586,14019,0
28587,37208,0
28588,49667,0
28589,4172,0
28590,25604,0
28591,4327,0
28592,27277,0
28593,36199,0
28594,97434,0
28595,43991,0
28596,67184,0
28597,94330,0
28598,71440,0
28599,38512,0
28600,96048,0
28601,93208,0
28602,7688,0
28603,6882,0
28604,102593,0
28605,87821,0
28606,72402,0
28607,61314,0
28608,27748,0
28609,224,0
28610,39201,0
28611,15296,0
28612,50581,0
28613,5325,0
28614,76513,0
28615,38038,0
28616,45666,0
28617,98516,0
28618,42474,0
28619,59011,0
28620,96149,0
28621,17647,0
28622,30900,0
28623,101242,0
28624,80283,0
28625,98199,0
28626,11079,0
28627,97663,0
28628,78132,0
28629,112194,0
28630,101739,0
28631,93688,0
28632,97044,0
28633,22357,0
28634,11559,0
28635,47714,0
28636,16488,0
28637,18296,0
28638,31316,0
28639,115007,0
28640,106202,0
28641,51528,0
28642,25403,0
28643,89239,0
28644,24795,0
28645,91699,0
28646,74395,0
28647,48752,0
28648,57631,0
28649,20458,0
28650,47187,0
28651,84549,0
28652,57835,0
28653,12602,0
28654,27357,0
28655,97297,0
28656,57684,0
28657,2035,0
28658,81355,0
28659,106315,0
28660,19754,0
28661,28703,0
28662,95271,0
28663,60196,0
28664,24434,0
28665,65423,0
28666,77657,0
28667,92970,0
28668,16159,0
28669,22828,0
28670,28452,0
28671,99866,0
28672,77363,0
28673,94893,0
28674,47783,0
28675,75596,0
28676,104825,0
28677,70760,0
28678,62486,0
28679,10051,0
28680,9508,0
28681,17253,0
28682,105494,0
28683,1449,0
28684,29284,0
28685,113750,0
28686,1621,0
28687,82373,0
28688,100886,0
28689,25322,0
28690,66619,0
28691,45508,0
28692,70035,0
28693,58063,0
28694,4874,0
28695,53039,0
28696,76278,0
28697,40564,0
28698,29117,0
28699,4807,0
28700,103409,0
28701,25358,0
28702,86350,0
28703,88034,0
28704,99475,0
28705,85933,0
28706,93103,0
28707,46326,0
28708,40583,0
28709,30111,0
28710,35678,0
28711,9261,0
28712,173,0
28713,48674,0
28714,7394,0
28715,711,0
28716,81735,0
28717,64975,0
28718,113169,0
28719,82216,0
28720,112178,1
28721,106574,0
28722,111176,0
28723,90083,0
28724,36928,0
28725,99443,0
28726,35135,0
28727,66796,0
28728,78767,0
28729,100900,0
28730,114774,0
28731,92252,0
28732,51766,0
28733,113925,0
28734,44705,0
28735,107999,0
28736,49480,0
28737,40314,0
28738,25807,0
28739,64650,0
28740,66002,0
28741,40422,0
28742,4672,0
28743,2333,0
28744,41036,0
28745,18957,0
28746,7156,0
28747,31566,0
28748,62683,0
28749,54932,0
28750,31997,0
28751,839,0
28752,2902,0
28753,10031,0
28754,108259,0
28755,65866,0
28756,106867,0
28757,55641,0
28758,8125,0
28759,95624,0
28760,54564,0
28761,103900,0
28762,101053,0
28763,56514,0
28764,21554,0
28765,76468,0
28766,93671,0
28767,21127,0
28768,23149,0
28769,3440,0
28770,17549,0
28771,44958,0
28772,34519,0
28773,17894,0
28774,3824,0
28775,98102,0
28776,54042,0
28777,30811,0
28778,93045,0
28779,57856,0
28780,28604,0
28781,109853,0
28782,12273,0
28783,12390,0
28784,63059,0
28785,51974,0
28786,76728,0
28787,73096,0
28788,90737,0
28789,41255,0
28790,100804,0
28791,23751,0
28792,31218,0
28793,60282,0
28794,90420,0
28795,85303,0
28796,40681,0
28797,76199,0
28798,29658,0
28799,10945,0
28800,94515,0
28801,23215,0
28802,31820,0
28803,51405,0
28804,14534,0
28805,49386,0
28806,114194,0
28807,94064,0
28808,57455,0
28809,57182,0
28810,11883,0
28811,82502,0
28812,57512,0
28813,17294,0
28814,87262,0
28815,6743,0
28816,41059,0
28817,102575,0
28818,69351,0
28819,24065,0
28820,36995,0
28821,101791,0
28822,86721,0
28823,34050,0
28824,82809,0
28825,60919,0
28826,66560,0
28827,74142,0
28828,8973,0
28829,71590,0
28830,103213,0
28831,87935,0
28832,67214,0
28833,18473,0
28834,9776,0
28835,49792,0
28836,42616,0
28837,110767,0
28838,23205,0
28839,38951,0
28840,92226,0
28841,23759,0
28842,82089,0
28843,115154,0
28844,63826,0
28845,83411,0
28846,82104,0
28847,94670,0
28848,47145,0
28849,32144,0
28850,70685,0
28851,49766,0
28852,348,0
28853,31040,0
28854,67829,0
28855,74851,0
28856,44137,0
28857,28335,0
28858,71755,0
28859,50748,0
28860,18230,1
28861,105589,0
28862,29500,0
28863,17395,0
28864,1759,0
28865,8227,0
28866,10941,0
28867,35393,0
28868,111918,0
28869,20213,0
28870,88086,0
28871,82628,0
28872,102446,0
28873,107898,0
28874,101243,0
28875,48245,0
28876,9832,0
28877,36053,0
28878,71873,1
28879,72198,0
28880,86815,0
28881,4912,0
28882,36451,0
28883,35631,0
28884,1139,0
28885,86803,0
28886,60159,0
28887,64227,0
28888,21968,0
28889,49954,0
28890,618,0
28891,53637,0
28892,22653,0
28893,96176,0
28894,57488,0
28895,60909,1
28896,81893,0
28897,83264,0
28898,48028,0
28899,111984,0
28900,91297,0
28901,30682,0
28902,80772,0
28903,93916,0
28904,32113,0
28905,41284,0
28906,44905,0
28907,58213,0
28908,69932,0
28909,48192,0
28910,19508,0
28911,57688,0
28912,8858,0
28913,29919,0
28914,2315,0
28915,100821,0
28916,70513,0
28917,32221,0
28918,86490,0
28919,90279,0
28920,42614,0
28921,88181,0
28922,66752,0
28923,115245,0
28924,104513,0
28925,67820,0
28926,111287,0
28927,95149,0
28928,82767,0
28929,65420,0
28930,19427,0
28931,53928,0
28932,14749,0
28933,14665,0
28934,61675,0
28935,48542,0
28936,89678,0
28937,99523,0
28938,25158,0
28939,34610,0
28940,6072,0
28941,168,0
28942,1731,0
28943,74569,0
28944,79169,0
28945,30003,0
28946,89101,0
28947,268,0
28948,40959,0
28949,58042,0
28950,2916,0
28951,24169,0
28952,21166,0
28953,39216,0
28954,94367,0
28955,63120,0
28956,7433,0
28957,114027,1
28958,90044,0
28959,73887,0
28960,74543,0
28961,48413,0
28962,78911,0
28963,72259,0
28964,68243,0
28965,56074,0
28966,63006,0
28967,58417,0
28968,90699,0
28969,25141,0
28970,33643,0
28971,42870,0
28972,29119,0
28973,85652,0
28974,29099,0
28975,95353,0
28976,91643,0
28977,35263,0
28978,74245,0
28979,7554,0
28980,84270,0
28981,98071,0
28982,49306,0
28983,82205,0
28984,113451,0
28985,77867,0
28986,68975,0
28987,44526,0
28988,13188,0
28989,9857,0
28990,27124,0
28991,103987,0
28992,81323,0
28993,37217,0
28994,111450,0
28995,86165,0
28996,98967,0
28997,52313,0
28998,6564,0
28999,59904,0
29000,59751,0
29001,10212,0
29002,79181,0
29003,6157,0
29004,72138,0
29005,29033,0
29006,61391,0
29007,14109,0
29008,78215,0
29009,94384,0
29010,71212,0
29011,96413,0
29012,113065,0
29013,69997,0
29014,112474,1
29015,12142,0
29016,107338,0
29017,26451,0
29018,91545,0
29019,78390,0
29020,68179,0
29021,14851,0
29022,29451,0
29023,2411,0
29024,75277,0
29025,51577,0
29026,89091,0
29027,112940,0
29028,91197,0
29029,48591,0
29030,60086,0
29031,38943,0
29032,23328,0
29033,113120,0
29034,33840,0
29035,51828,0
29036,93009,0
29037,82076,0
29038,35299,0
29039,57050,0
29040,103887,0
29041,78866,0
29042,65659,0
29043,62958,0
29044,54520,0
29045,28773,0
29046,8988,0
29047,76808,0
29048,4431,0
29049,76635,0
29050,38566,0
29051,31425,0
29052,104412,0
29053,92944,0
29054,71862,0
29055,56613,0
29056,80904,0
29057,38055,0
29058,5484,0
29059,87096,0
29060,33341,0
29061,44658,0
29062,39760,0
29063,31016,0
29064,7799,0
29065,77721,0
29066,66745,0
29067,97278,0
29068,113684,0
29069,6128,0
29070,11213,0
29071,17500,0
29072,36125,0
29073,19761,0
29074,33567,0
29075,54050,0
29076,115588,0
29077,111637,0
29078,45821,0
29079,30013,0
29080,475,0
29081,113744,0
29082,106151,0
29083,83548,0
29084,24361,0
29085,18174,0
29086,68878,0
29087,9341,0
29088,108067,0
29089,44190,0
29090,41912,0
29091,111587,0
29092,56767,0
29093,113179,0
29094,102491,0
29095,19482,0
29096,20117,0
29097,26371,0
29098,94309,0
29099,96783,0
29100,46902,0
29101,64626,0
29102,61351,0
29103,18291,0
29104,2440,0
29105,86714,0
29106,91745,0
29107,113705,0
29108,42315,0
29109,110762,1
29110,18749,0
29111,103892,0
29112,95963,0
29113,60292,0
29114,24691,0
29115,91114,0
29116,40428,0
29117,84495,0
29118,87851,0
29119,61038,0
29120,73617,0
29121,41551,0
29122,9520,0
29123,9332,0
29124,46721,0
29125,114164,0
29126,81910,0
29127,91088,0
29128,56957,0
29129,6555,0
29130,288,0
29131,103182,0
29132,45687,0
29133,91592,0
29134,8837,0
29135,102616,0
29136,40774,0
29137,68767,0
29138,82611,0
29139,95319,0
29140,57532,0
29141,103643,0
29142,79210,0
29143,92547,0
29144,101508,0
29145,20337,0
29146,106531,0
29147,8553,0
29148,45382,0
29149,266,0
29150,81360,0
29151,114504,0
29152,83329,0
29153,76301,0
29154,78864,0
29155,34964,0
29156,81631,0
29157,102333,0
29158,68965,0
29159,13504,0
29160,23365,0
29161,20247,0
29162,90915,0
29163,82206,0
29164,23056,0
29165,38425,0
29166,99084,0
29167,21309,0
29168,19449,0
29169,35532,0
29170,40955,0
29171,51395,0
29172,78232,0
29173,104833,0
29174,62366,0
29175,88986,0
29176,3324,0
29177,18426,0
29178,26190,0
29179,72153,0
29180,14311,0
29181,34727,0
29182,51364,0
29183,83441,0
29184,39556,0
29185,62735,0
29186,80265,0
29187,6419,0
29188,54095,0
29189,94373,0
29190,73065,0
29191,103311,0
29192,110244,0
29193,67205,0
29194,555,0
29195,71495,0
29196,111683,0
29197,25088,0
29198,40900,0
29199,95464,0
29200,36084,0
29201,93882,0
29202,16605,0
29203,92102,0
29204,94154,0
29205,16959,0
29206,60735,0
29207,19649,0
29208,12001,0
29209,106673,0
29210,6502,0
29211,43711,0
29212,55419,0
29213,84747,0
29214,26919,0
29215,64585,0
29216,94907,0
29217,64087,0
29218,112382,0
29219,32781,0
29220,88767,0
29221,10128,0
29222,106019,0
29223,16299,0
29224,79528,0
29225,72871,0
29226,61107,0
29227,61159,0
29228,75124,0
29229,67869,0
29230,25200,0
29231,7440,0
29232,108930,0
29233,107634,1
29234,106620,0
29235,102323,0
29236,33842,0
29237,88588,0
29238,11611,0
29239,28229,0
29240,11561,0
29241,49054,0
29242,4763,0
29243,19082,0
29244,81200,0
29245,45873,0
29246,7872,0
29247,32694,0
29248,14076,0
29249,74561,0
29250,80389,0
29251,44890,0
29252,80223,1
29253,113666,0
29254,109610,0
29255,52037,0
29256,69522,0
29257,8760,0
29258,43949,0
29259,27079,0
29260,47722,0
29261,22587,0
29262,12004,0
29263,68601,0
29264,6001,0
29265,42689,0
29266,11628,0
29267,38382,0
29268,14302,0
29269,48735,0
29270,29818,0
29271,60308,0
29272,109962,0
29273,107472,0
29274,101595,0
29275,100560,0
29276,36024,0
29277,66902,0
29278,64394,0
29279,93695,0
29280,75939,0
29281,790,0
29282,89848,0
29283,96554,0
29284,107630,1
29285,84110,0
29286,23582,0
29287,22177,0
29288,77976,0
29289,99600,0
29290,68227,0
29291,63518,0
29292,4745,0
29293,92871,0
29294,113080,0
29295,87734,0
29296,103739,0
29297,52440,0
29298,60496,0
29299,100937,0
29300,96013,0
29301,85093,0
29302,56827,0
29303,51953,0
29304,19005,0
29305,85903,0
29306,25338,0
29307,77764,0
29308,110937,0
29309,88505,0
29310,23624,0
29311,50188,0
29312,114652,0
29313,96772,0
29314,7470,0
29315,31742,0
29316,103891,0
29317,113788,0
29318,97001,0
29319,2844,0
29320,45893,0
29321,60044,0
29322,61471,0
29323,21713,0
29324,93220,0
29325,30224,0
29326,39122,0
29327,35418,0
29328,20266,0
29329,114800,0
29330,91778,0
29331,32628,0
29332,44683,0
29333,74087,0
29334,68531,0
29335,23553,0
29336,1636,0
29337,50029,0
29338,4177,0
29339,80932,0
29340,8311,0
29341,41122,0
29342,58157,0
29343,94903,0
29344,113661,0
